Date as of,First week,Last week,State,County name,FIPS County Code,Deaths involving COVID-19,Deaths from All Causes
11/12/2020,2/1/2020,11/7/2020,AL,Morgan County,1103,63,1070
11/12/2020,2/1/2020,11/7/2020,AL,Pike County,1109,16,233
11/12/2020,2/1/2020,11/7/2020,AL,Randolph County,1111,12,171
11/12/2020,2/1/2020,11/7/2020,AL,Russell County,1113,13,301
11/12/2020,2/1/2020,11/7/2020,AL,St. Clair County,1115,46,635
11/12/2020,2/1/2020,11/7/2020,AL,Shelby County,1117,90,1170
11/12/2020,2/1/2020,11/7/2020,AL,Talladega County,1121,34,685
11/12/2020,2/1/2020,11/7/2020,AL,Tallapoosa County,1123,72,431
11/12/2020,2/1/2020,11/7/2020,AL,Tuscaloosa County,1125,249,1896
11/12/2020,2/1/2020,11/7/2020,AL,Walker County,1127,74,822
11/12/2020,2/1/2020,11/7/2020,AL,Washington County,1129,10,101
11/12/2020,2/1/2020,11/7/2020,AL,Winston County,1133,11,227
11/12/2020,2/1/2020,11/7/2020,AR,Baxter County,5005,32,714
11/12/2020,2/1/2020,11/7/2020,AR,Benton County,5007,152,1530
11/12/2020,2/1/2020,11/7/2020,AR,Boone County,5009,27,351
11/12/2020,2/1/2020,11/7/2020,AR,Chicot County,5017,12,89
11/12/2020,2/1/2020,11/7/2020,AR,Clark County,5019,10,179
11/12/2020,2/1/2020,11/7/2020,AR,Columbia County,5027,19,214
11/12/2020,2/1/2020,11/7/2020,AR,Craighead County,5031,188,1720
11/12/2020,2/1/2020,11/7/2020,AR,Crawford County,5033,10,366
11/12/2020,2/1/2020,11/7/2020,AR,Crittenden County,5035,21,286
11/12/2020,2/1/2020,11/7/2020,AR,Faulkner County,5045,54,856
11/12/2020,2/1/2020,11/7/2020,AR,Garland County,5051,106,1422
11/12/2020,2/1/2020,11/7/2020,AR,Howard County,5061,10,120
11/12/2020,2/1/2020,11/7/2020,AR,Independence County,5063,69,443
11/12/2020,2/1/2020,11/7/2020,AR,Jefferson County,5069,103,786
11/12/2020,2/1/2020,11/7/2020,AR,Lawrence County,5075,10,132
11/12/2020,2/1/2020,11/7/2020,AR,Little River County,5081,25,124
11/12/2020,2/1/2020,11/7/2020,AR,Lonoke County,5085,18,367
11/12/2020,2/1/2020,11/7/2020,AR,Mississippi County,5093,23,301
11/12/2020,2/1/2020,11/7/2020,AR,Newton County,5101,13,81
11/12/2020,2/1/2020,11/7/2020,AR,Pope County,5115,23,527
11/12/2020,2/1/2020,11/7/2020,AR,Pulaski County,5119,375,5158
11/12/2020,2/1/2020,11/7/2020,AR,Randolph County,5121,14,132
11/12/2020,2/1/2020,11/7/2020,AR,Saline County,5125,29,723
11/12/2020,2/1/2020,11/7/2020,AR,Sebastian County,5131,151,1835
11/12/2020,2/1/2020,11/7/2020,AR,Stone County,5137,15,133
11/12/2020,2/1/2020,11/7/2020,AR,Union County,5139,50,442
11/12/2020,2/1/2020,11/7/2020,AR,Washington County,5143,186,1906
11/12/2020,2/1/2020,11/7/2020,AR,White County,5145,43,740
11/12/2020,2/1/2020,11/7/2020,AZ,Apache County,4001,43,430
11/12/2020,2/1/2020,11/7/2020,AZ,Cochise County,4003,31,866
11/12/2020,2/1/2020,11/7/2020,AZ,Coconino County,4005,132,1006
11/12/2020,2/1/2020,11/7/2020,AZ,Gila County,4007,35,571
11/12/2020,2/1/2020,11/7/2020,AZ,Graham County,4009,23,242
11/12/2020,2/1/2020,11/7/2020,AZ,Maricopa County,4013,3599,33604
11/12/2020,2/1/2020,11/7/2020,AZ,Mohave County,4015,199,2805
11/12/2020,2/1/2020,11/7/2020,AZ,Navajo County,4017,69,854
11/12/2020,2/1/2020,11/7/2020,AZ,Pima County,4019,752,9740
11/12/2020,2/1/2020,11/7/2020,AZ,Pinal County,4021,86,2113
11/12/2020,2/1/2020,11/7/2020,AZ,Yavapai County,4025,89,2526
11/12/2020,2/1/2020,11/7/2020,AZ,Yuma County,4027,312,1737
11/12/2020,2/1/2020,11/7/2020,CA,Alameda County,6001,454,8483
11/12/2020,2/1/2020,11/7/2020,CA,Amador County,6005,28,333
11/12/2020,2/1/2020,11/7/2020,CA,Butte County,6007,54,1745
11/12/2020,2/1/2020,11/7/2020,CA,Calaveras County,6009,11,291
11/12/2020,2/1/2020,11/7/2020,CA,Contra Costa County,6013,223,6306
11/12/2020,2/1/2020,11/7/2020,CA,Fresno County,6019,453,6488
11/12/2020,2/1/2020,11/7/2020,CA,Imperial County,6025,196,980
11/12/2020,2/1/2020,11/7/2020,CA,Inyo County,6027,14,147
11/12/2020,2/1/2020,11/7/2020,CA,Kern County,6029,437,5384
11/12/2020,2/1/2020,11/7/2020,CA,Kings County,6031,121,790
11/12/2020,2/1/2020,11/7/2020,CA,Lake County,6033,16,501
11/12/2020,2/1/2020,11/7/2020,CA,Los Angeles County,6037,6418,58533
11/12/2020,2/1/2020,11/7/2020,CA,Madera County,6039,91,814
11/12/2020,2/1/2020,11/7/2020,CA,Marin County,6041,103,1591
11/12/2020,2/1/2020,11/7/2020,CA,Mendocino County,6045,17,665
11/12/2020,2/1/2020,11/7/2020,CA,Merced County,6047,88,1256
11/12/2020,2/1/2020,11/7/2020,CA,Monterey County,6053,89,2164
11/12/2020,2/1/2020,11/7/2020,CA,Napa County,6055,21,958
11/12/2020,2/1/2020,11/7/2020,CA,Nevada County,6057,10,772
11/12/2020,2/1/2020,11/7/2020,CA,Orange County,6059,1403,17478
11/12/2020,2/1/2020,11/7/2020,CA,Placer County,6061,106,3120
11/12/2020,2/1/2020,11/7/2020,CA,Riverside County,6065,1383,15063
11/12/2020,2/1/2020,11/7/2020,CA,Sacramento County,6067,491,10088
11/12/2020,2/1/2020,11/7/2020,CA,San Bernardino County,6071,1253,13376
11/12/2020,2/1/2020,11/7/2020,CA,San Diego County,6073,1106,18757
11/12/2020,2/1/2020,11/7/2020,CA,San Francisco County,6075,153,5001
11/12/2020,2/1/2020,11/7/2020,CA,San Joaquin County,6077,472,4751
11/12/2020,2/1/2020,11/7/2020,CA,San Luis Obispo County,6079,31,1788
11/12/2020,2/1/2020,11/7/2020,CA,San Mateo County,6081,177,3687
11/12/2020,2/1/2020,11/7/2020,CA,Santa Barbara County,6083,139,2615
11/12/2020,2/1/2020,11/7/2020,CA,Santa Clara County,6085,388,8959
11/12/2020,2/1/2020,11/7/2020,CA,Santa Cruz County,6087,35,1302
11/12/2020,2/1/2020,11/7/2020,CA,Shasta County,6089,34,1924
11/12/2020,2/1/2020,11/7/2020,CA,Solano County,6095,109,2705
11/12/2020,2/1/2020,11/7/2020,CA,Sonoma County,6097,154,3420
11/12/2020,2/1/2020,11/7/2020,CA,Stanislaus County,6099,513,4513
11/12/2020,2/1/2020,11/7/2020,CA,Tehama County,6103,12,427
11/12/2020,2/1/2020,11/7/2020,CA,Tulare County,6107,289,2624
11/12/2020,2/1/2020,11/7/2020,CA,Ventura County,6111,182,4658
11/12/2020,2/1/2020,11/7/2020,CA,Yolo County,6113,47,928
11/12/2020,2/1/2020,11/7/2020,CA,Yuba County,6115,19,604
11/12/2020,2/1/2020,11/7/2020,CO,Adams County,8001,328,3116
11/12/2020,2/1/2020,11/7/2020,CO,Arapahoe County,8005,435,3830
11/12/2020,2/1/2020,11/7/2020,CO,Boulder County,8013,103,1919
11/12/2020,2/1/2020,11/7/2020,CO,Broomfield County,8014,28,269
11/12/2020,2/1/2020,11/7/2020,CO,Chaffee County,8015,17,151
11/12/2020,2/1/2020,11/7/2020,CO,Denver County,8031,346,4414
11/12/2020,2/1/2020,11/7/2020,CO,Douglas County,8035,77,1348
11/12/2020,2/1/2020,11/7/2020,CO,El Paso County,8041,205,4347
11/12/2020,2/1/2020,11/7/2020,CO,Jefferson County,8059,284,4067
11/12/2020,2/1/2020,11/7/2020,CO,Larimer County,8069,77,2144
11/12/2020,2/1/2020,11/7/2020,CO,Logan County,8075,13,167
11/12/2020,2/1/2020,11/7/2020,CO,Mesa County,8077,31,1505
11/12/2020,2/1/2020,11/7/2020,CO,Montrose County,8085,15,339
11/12/2020,2/1/2020,11/7/2020,CO,Morgan County,8087,40,208
11/12/2020,2/1/2020,11/7/2020,CO,Pueblo County,8101,43,1690
11/12/2020,2/1/2020,11/7/2020,CO,Weld County,8123,131,1391
11/12/2020,2/1/2020,11/7/2020,CT,Fairfield County,9001,1458,6245
11/12/2020,2/1/2020,11/7/2020,CT,Hartford County,9003,1462,7486
11/12/2020,2/1/2020,11/7/2020,CT,Litchfield County,9005,136,1165
11/12/2020,2/1/2020,11/7/2020,CT,Middlesex County,9007,179,1134
11/12/2020,2/1/2020,11/7/2020,CT,New Haven County,9009,1108,7098
11/12/2020,2/1/2020,11/7/2020,CT,New London County,9011,124,1694
11/12/2020,2/1/2020,11/7/2020,CT,Tolland County,9013,49,545
11/12/2020,2/1/2020,11/7/2020,CT,Windham County,9015,14,682
11/12/2020,2/1/2020,11/7/2020,DC,District of Columbia,11001,800,5549
11/12/2020,2/1/2020,11/7/2020,DE,Kent County,10001,110,1475
11/12/2020,2/1/2020,11/7/2020,DE,New Castle County,10003,298,4229
11/12/2020,2/1/2020,11/7/2020,DE,Sussex County,10005,207,2129
11/12/2020,2/1/2020,11/7/2020,FL,Alachua County,12001,248,3038
11/12/2020,2/1/2020,11/7/2020,FL,Bay County,12005,143,1658
11/12/2020,2/1/2020,11/7/2020,FL,Brevard County,12009,391,6327
11/12/2020,2/1/2020,11/7/2020,FL,Broward County,12011,1734,14071
11/12/2020,2/1/2020,11/7/2020,FL,Charlotte County,12015,162,2498
11/12/2020,2/1/2020,11/7/2020,FL,Citrus County,12017,99,2250
11/12/2020,2/1/2020,11/7/2020,FL,Clay County,12019,129,1866
11/12/2020,2/1/2020,11/7/2020,FL,Collier County,12021,280,3137
11/12/2020,2/1/2020,11/7/2020,FL,Columbia County,12023,82,838
11/12/2020,2/1/2020,11/7/2020,FL,Duval County,12031,678,8749
11/12/2020,2/1/2020,11/7/2020,FL,Escambia County,12033,350,4040
11/12/2020,2/1/2020,11/7/2020,FL,Flagler County,12035,46,1211
11/12/2020,2/1/2020,11/7/2020,FL,Hendry County,12051,16,163
11/12/2020,2/1/2020,11/7/2020,FL,Hernando County,12053,146,2423
11/12/2020,2/1/2020,11/7/2020,FL,Highlands County,12055,124,1490
11/12/2020,2/1/2020,11/7/2020,FL,Hillsborough County,12057,885,10514
11/12/2020,2/1/2020,11/7/2020,FL,Indian River County,12061,90,1833
11/12/2020,2/1/2020,11/7/2020,FL,Jackson County,12063,55,468
11/12/2020,2/1/2020,11/7/2020,FL,Lake County,12069,239,3583
11/12/2020,2/1/2020,11/7/2020,FL,Lee County,12071,494,6504
11/12/2020,2/1/2020,11/7/2020,FL,Leon County,12073,262,2584
11/12/2020,2/1/2020,11/7/2020,FL,Manatee County,12081,352,3821
11/12/2020,2/1/2020,11/7/2020,FL,Marion County,12083,302,4462
11/12/2020,2/1/2020,11/7/2020,FL,Martin County,12085,240,1767
11/12/2020,2/1/2020,11/7/2020,FL,Miami-Dade County,12086,3396,20218
11/12/2020,2/1/2020,11/7/2020,FL,Monroe County,12087,16,442
11/12/2020,2/1/2020,11/7/2020,FL,Nassau County,12089,18,560
11/12/2020,2/1/2020,11/7/2020,FL,Okaloosa County,12091,129,1679
11/12/2020,2/1/2020,11/7/2020,FL,Okeechobee County,12093,33,363
11/12/2020,2/1/2020,11/7/2020,FL,Orange County,12095,711,8607
11/12/2020,2/1/2020,11/7/2020,FL,Osceola County,12097,224,2212
11/12/2020,2/1/2020,11/7/2020,FL,Palm Beach County,12099,1614,13962
11/12/2020,2/1/2020,11/7/2020,FL,Pasco County,12101,197,5194
11/12/2020,2/1/2020,11/7/2020,FL,Pinellas County,12103,806,10815
11/12/2020,2/1/2020,11/7/2020,FL,Polk County,12105,558,6178
11/12/2020,2/1/2020,11/7/2020,FL,Putnam County,12107,30,670
11/12/2020,2/1/2020,11/7/2020,FL,St. Johns County,12109,38,1402
11/12/2020,2/1/2020,11/7/2020,FL,St. Lucie County,12111,207,2891
11/12/2020,2/1/2020,11/7/2020,FL,Santa Rosa County,12113,43,973
11/12/2020,2/1/2020,11/7/2020,FL,Sarasota County,12115,340,5110
11/12/2020,2/1/2020,11/7/2020,FL,Seminole County,12117,178,2910
11/12/2020,2/1/2020,11/7/2020,FL,Sumter County,12119,87,1957
11/12/2020,2/1/2020,11/7/2020,FL,Suwannee County,12121,21,297
11/12/2020,2/1/2020,11/7/2020,FL,Union County,12125,18,116
11/12/2020,2/1/2020,11/7/2020,FL,Volusia County,12127,345,6326
11/12/2020,2/1/2020,11/7/2020,FL,Walton County,12131,35,531
11/12/2020,2/1/2020,11/7/2020,FL,Washington County,12133,21,220
11/12/2020,2/1/2020,11/7/2020,GA,Appling County,13001,16,120
11/12/2020,2/1/2020,11/7/2020,GA,Bacon County,13005,21,124
11/12/2020,2/1/2020,11/7/2020,GA,Baldwin County,13009,60,386
11/12/2020,2/1/2020,11/7/2020,GA,Barrow County,13013,19,338
11/12/2020,2/1/2020,11/7/2020,GA,Bartow County,13015,64,802
11/12/2020,2/1/2020,11/7/2020,GA,Ben Hill County,13017,26,170
11/12/2020,2/1/2020,11/7/2020,GA,Berrien County,13019,10,121
11/12/2020,2/1/2020,11/7/2020,GA,Bibb County,13021,297,2397
11/12/2020,2/1/2020,11/7/2020,GA,Bleckley County,13023,14,82
11/12/2020,2/1/2020,11/7/2020,GA,Bulloch County,13031,56,573
11/12/2020,2/1/2020,11/7/2020,GA,Butts County,13035,20,192
11/12/2020,2/1/2020,11/7/2020,GA,Camden County,13039,11,228
11/12/2020,2/1/2020,11/7/2020,GA,Candler County,13043,17,115
11/12/2020,2/1/2020,11/7/2020,GA,Carroll County,13045,92,1011
11/12/2020,2/1/2020,11/7/2020,GA,Chatham County,13051,273,2992
11/12/2020,2/1/2020,11/7/2020,GA,Cherokee County,13057,56,1111
11/12/2020,2/1/2020,11/7/2020,GA,Clarke County,13059,141,1324
11/12/2020,2/1/2020,11/7/2020,GA,Clayton County,13063,64,1097
11/12/2020,2/1/2020,11/7/2020,GA,Cobb County,13067,445,4518
11/12/2020,2/1/2020,11/7/2020,GA,Coffee County,13069,56,337
11/12/2020,2/1/2020,11/7/2020,GA,Colquitt County,13071,47,465
11/12/2020,2/1/2020,11/7/2020,GA,Columbia County,13073,14,507
11/12/2020,2/1/2020,11/7/2020,GA,Coweta County,13077,54,813
11/12/2020,2/1/2020,11/7/2020,GA,Crisp County,13081,36,265
11/12/2020,2/1/2020,11/7/2020,GA,Decatur County,13087,18,248
11/12/2020,2/1/2020,11/7/2020,GA,DeKalb County,13089,311,4078
11/12/2020,2/1/2020,11/7/2020,GA,Dodge County,13091,26,163
11/12/2020,2/1/2020,11/7/2020,GA,Dougherty County,13095,220,1193
11/12/2020,2/1/2020,11/7/2020,GA,Douglas County,13097,40,626
11/12/2020,2/1/2020,11/7/2020,GA,Early County,13099,14,107
11/12/2020,2/1/2020,11/7/2020,GA,Effingham County,13103,10,233
11/12/2020,2/1/2020,11/7/2020,GA,Emanuel County,13107,39,206
11/12/2020,2/1/2020,11/7/2020,GA,Fannin County,13111,10,231
11/12/2020,2/1/2020,11/7/2020,GA,Fayette County,13113,108,909
11/12/2020,2/1/2020,11/7/2020,GA,Floyd County,13115,132,1387
11/12/2020,2/1/2020,11/7/2020,GA,Forsyth County,13117,83,1287
11/12/2020,2/1/2020,11/7/2020,GA,Franklin County,13119,15,206
11/12/2020,2/1/2020,11/7/2020,GA,Fulton County,13121,719,7479
11/12/2020,2/1/2020,11/7/2020,GA,Glynn County,13127,119,977
11/12/2020,2/1/2020,11/7/2020,GA,Gordon County,13129,36,437
11/12/2020,2/1/2020,11/7/2020,GA,Grady County,13131,17,164
11/12/2020,2/1/2020,11/7/2020,GA,Gwinnett County,13135,362,3499
11/12/2020,2/1/2020,11/7/2020,GA,Habersham County,13137,33,313
11/12/2020,2/1/2020,11/7/2020,GA,Hall County,13139,257,2241
11/12/2020,2/1/2020,11/7/2020,GA,Hancock County,13141,10,70
11/12/2020,2/1/2020,11/7/2020,GA,Henry County,13151,109,1558
11/12/2020,2/1/2020,11/7/2020,GA,Houston County,13153,84,1067
11/12/2020,2/1/2020,11/7/2020,GA,Jeff Davis County,13161,20,141
11/12/2020,2/1/2020,11/7/2020,GA,Jefferson County,13163,15,141
11/12/2020,2/1/2020,11/7/2020,GA,Jenkins County,13165,14,74
11/12/2020,2/1/2020,11/7/2020,GA,Lamar County,13171,14,117
11/12/2020,2/1/2020,11/7/2020,GA,Laurens County,13175,98,690
11/12/2020,2/1/2020,11/7/2020,GA,Lowndes County,13185,160,1019
11/12/2020,2/1/2020,11/7/2020,GA,Mitchell County,13205,15,157
11/12/2020,2/1/2020,11/7/2020,GA,Monroe County,13207,23,228
11/12/2020,2/1/2020,11/7/2020,GA,Muscogee County,13215,278,2340
11/12/2020,2/1/2020,11/7/2020,GA,Newton County,13217,55,626
11/12/2020,2/1/2020,11/7/2020,GA,Oconee County,13219,18,280
11/12/2020,2/1/2020,11/7/2020,GA,Paulding County,13223,39,637
11/12/2020,2/1/2020,11/7/2020,GA,Pickens County,13227,16,300
11/12/2020,2/1/2020,11/7/2020,GA,Pulaski County,13235,27,99
11/12/2020,2/1/2020,11/7/2020,GA,Putnam County,13237,12,145
11/12/2020,2/1/2020,11/7/2020,GA,Richmond County,13245,381,3157
11/12/2020,2/1/2020,11/7/2020,GA,Rockdale County,13247,48,635
11/12/2020,2/1/2020,11/7/2020,GA,Spalding County,13255,99,953
11/12/2020,2/1/2020,11/7/2020,GA,Stephens County,13257,24,264
11/12/2020,2/1/2020,11/7/2020,GA,Sumter County,13261,48,290
11/12/2020,2/1/2020,11/7/2020,GA,Tattnall County,13267,14,139
11/12/2020,2/1/2020,11/7/2020,GA,Thomas County,13275,109,614
11/12/2020,2/1/2020,11/7/2020,GA,Tift County,13277,125,546
11/12/2020,2/1/2020,11/7/2020,GA,Toombs County,13279,65,424
11/12/2020,2/1/2020,11/7/2020,GA,Troup County,13285,104,686
11/12/2020,2/1/2020,11/7/2020,GA,Union County,13291,21,257
11/12/2020,2/1/2020,11/7/2020,GA,Upson County,13293,89,449
11/12/2020,2/1/2020,11/7/2020,GA,Walker County,13295,17,445
11/12/2020,2/1/2020,11/7/2020,GA,Walton County,13297,51,680
11/12/2020,2/1/2020,11/7/2020,GA,Ware County,13299,85,530
11/12/2020,2/1/2020,11/7/2020,GA,Washington County,13303,14,148
11/12/2020,2/1/2020,11/7/2020,GA,Wayne County,13305,31,267
11/12/2020,2/1/2020,11/7/2020,GA,Whitfield County,13313,61,726
11/12/2020,2/1/2020,11/7/2020,HI,Hawaii County,15001,44,1382
11/12/2020,2/1/2020,11/7/2020,HI,Honolulu County,15003,219,6454
11/12/2020,2/1/2020,11/7/2020,HI,Maui County,15009,18,929
11/12/2020,2/1/2020,11/7/2020,IA,Black Hawk County,19013,114,1140
11/12/2020,2/1/2020,11/7/2020,IA,Cerro Gordo County,19033,35,570
11/12/2020,2/1/2020,11/7/2020,IA,Clinton County,19045,34,367
11/12/2020,2/1/2020,11/7/2020,IA,Crawford County,19047,11,122
11/12/2020,2/1/2020,11/7/2020,IA,Dallas County,19049,43,351
11/12/2020,2/1/2020,11/7/2020,IA,Delaware County,19055,18,130
11/12/2020,2/1/2020,11/7/2020,IA,Des Moines County,19057,19,393
11/12/2020,2/1/2020,11/7/2020,IA,Dubuque County,19061,74,790
11/12/2020,2/1/2020,11/7/2020,IA,Emmet County,19063,19,106
11/12/2020,2/1/2020,11/7/2020,IA,Franklin County,19069,10,84
11/12/2020,2/1/2020,11/7/2020,IA,Guthrie County,19077,11,73
11/12/2020,2/1/2020,11/7/2020,IA,Harrison County,19085,34,156
11/12/2020,2/1/2020,11/7/2020,IA,Howard County,19089,13,81
11/12/2020,2/1/2020,11/7/2020,IA,Jasper County,19099,24,233
11/12/2020,2/1/2020,11/7/2020,IA,Johnson County,19103,105,1478
11/12/2020,2/1/2020,11/7/2020,IA,Linn County,19113,162,1683
11/12/2020,2/1/2020,11/7/2020,IA,Mahaska County,19123,29,208
11/12/2020,2/1/2020,11/7/2020,IA,Marshall County,19127,25,357
11/12/2020,2/1/2020,11/7/2020,IA,Muscatine County,19139,44,275
11/12/2020,2/1/2020,11/7/2020,IA,Plymouth County,19149,20,163
11/12/2020,2/1/2020,11/7/2020,IA,Polk County,19153,397,4113
11/12/2020,2/1/2020,11/7/2020,IA,Pottawattamie County,19155,42,781
11/12/2020,2/1/2020,11/7/2020,IA,Poweshiek County,19157,11,159
11/12/2020,2/1/2020,11/7/2020,IA,Scott County,19163,53,1477
11/12/2020,2/1/2020,11/7/2020,IA,Sioux County,19167,13,163
11/12/2020,2/1/2020,11/7/2020,IA,Story County,19169,31,493
11/12/2020,2/1/2020,11/7/2020,IA,Tama County,19171,33,128
11/12/2020,2/1/2020,11/7/2020,IA,Wapello County,19179,42,317
11/12/2020,2/1/2020,11/7/2020,IA,Washington County,19183,11,180
11/12/2020,2/1/2020,11/7/2020,IA,Webster County,19187,30,419
11/12/2020,2/1/2020,11/7/2020,IA,Winnebago County,19189,15,83
11/12/2020,2/1/2020,11/7/2020,IA,Woodbury County,19193,172,1084
11/12/2020,2/1/2020,11/7/2020,ID,Ada County,16001,264,3237
11/12/2020,2/1/2020,11/7/2020,ID,Bannock County,16005,30,649
11/12/2020,2/1/2020,11/7/2020,ID,Bingham County,16011,14,293
11/12/2020,2/1/2020,11/7/2020,ID,Bonneville County,16019,59,974
11/12/2020,2/1/2020,11/7/2020,ID,Canyon County,16027,93,1233
11/12/2020,2/1/2020,11/7/2020,ID,Kootenai County,16055,59,1433
11/12/2020,2/1/2020,11/7/2020,ID,Nez Perce County,16069,24,455
11/12/2020,2/1/2020,11/7/2020,ID,Shoshone County,16079,17,97
11/12/2020,2/1/2020,11/7/2020,ID,Twin Falls County,16083,79,794
11/12/2020,2/1/2020,11/7/2020,IL,Adams County,17001,44,781
11/12/2020,2/1/2020,11/7/2020,IL,Boone County,17007,11,269
11/12/2020,2/1/2020,11/7/2020,IL,Bureau County,17011,14,298
11/12/2020,2/1/2020,11/7/2020,IL,Cass County,17017,10,68
11/12/2020,2/1/2020,11/7/2020,IL,Champaign County,17019,55,1435
11/12/2020,2/1/2020,11/7/2020,IL,Christian County,17021,13,262
11/12/2020,2/1/2020,11/7/2020,IL,Clark County,17023,10,109
11/12/2020,2/1/2020,11/7/2020,IL,Clay County,17025,11,116
11/12/2020,2/1/2020,11/7/2020,IL,Coles County,17029,39,498
11/12/2020,2/1/2020,11/7/2020,IL,Cook County,17031,5339,38831
11/12/2020,2/1/2020,11/7/2020,IL,DeKalb County,17037,38,639
11/12/2020,2/1/2020,11/7/2020,IL,DuPage County,17043,558,6060
11/12/2020,2/1/2020,11/7/2020,IL,Fayette County,17051,16,157
11/12/2020,2/1/2020,11/7/2020,IL,Ford County,17053,11,173
11/12/2020,2/1/2020,11/7/2020,IL,Greene County,17061,18,90
11/12/2020,2/1/2020,11/7/2020,IL,Jackson County,17077,61,504
11/12/2020,2/1/2020,11/7/2020,IL,Jefferson County,17081,44,488
11/12/2020,2/1/2020,11/7/2020,IL,Jersey County,17083,16,207
11/12/2020,2/1/2020,11/7/2020,IL,Kane County,17089,316,2975
11/12/2020,2/1/2020,11/7/2020,IL,Kankakee County,17091,79,1038
11/12/2020,2/1/2020,11/7/2020,IL,Knox County,17095,27,534
11/12/2020,2/1/2020,11/7/2020,IL,Lake County,17097,423,4596
11/12/2020,2/1/2020,11/7/2020,IL,LaSalle County,17099,51,836
11/12/2020,2/1/2020,11/7/2020,IL,McDonough County,17109,22,234
11/12/2020,2/1/2020,11/7/2020,IL,McHenry County,17111,84,1380
11/12/2020,2/1/2020,11/7/2020,IL,McLean County,17113,49,1070
11/12/2020,2/1/2020,11/7/2020,IL,Macon County,17115,68,1065
11/12/2020,2/1/2020,11/7/2020,IL,Madison County,17119,116,2143
11/12/2020,2/1/2020,11/7/2020,IL,Marion County,17121,15,398
11/12/2020,2/1/2020,11/7/2020,IL,Montgomery County,17135,11,222
11/12/2020,2/1/2020,11/7/2020,IL,Morgan County,17137,18,305
11/12/2020,2/1/2020,11/7/2020,IL,Peoria County,17143,147,2446
11/12/2020,2/1/2020,11/7/2020,IL,Richland County,17159,19,202
11/12/2020,2/1/2020,11/7/2020,IL,Rock Island County,17161,84,1274
11/12/2020,2/1/2020,11/7/2020,IL,St. Clair County,17163,196,2112
11/12/2020,2/1/2020,11/7/2020,IL,Sangamon County,17167,121,2241
11/12/2020,2/1/2020,11/7/2020,IL,Stephenson County,17177,11,459
11/12/2020,2/1/2020,11/7/2020,IL,Tazewell County,17179,26,849
11/12/2020,2/1/2020,11/7/2020,IL,Wayne County,17191,15,120
