Date as of,First week,Last week,State,County name,FIPS County Code,Deaths involving COVID-19,Deaths from All Causes
10/7/2020,2/1/2020,10/3/2020,AZ,Maricopa County,4013,"3,366","29,881"
10/7/2020,2/1/2020,10/3/2020,AZ,Mohave County,4015,187,"2,490"
10/7/2020,2/1/2020,10/3/2020,AZ,Navajo County,4017,58,737
10/7/2020,2/1/2020,10/3/2020,AZ,Pima County,4019,724,"8,664"
10/7/2020,2/1/2020,10/3/2020,AZ,Pinal County,4021,82,"1,892"
10/7/2020,2/1/2020,10/3/2020,AZ,Yavapai County,4025,76,"2,197"
10/7/2020,2/1/2020,10/3/2020,AZ,Yuma County,4027,307,"1,566"
10/7/2020,2/1/2020,10/3/2020,CA,Alameda County,6001,410,"7,513"
10/7/2020,2/1/2020,10/3/2020,CA,Amador County,6005,27,301
10/7/2020,2/1/2020,10/3/2020,CA,Butte County,6007,43,"1,517"
10/7/2020,2/1/2020,10/3/2020,CA,Calaveras County,6009,10,260
10/7/2020,2/1/2020,10/3/2020,CA,Contra Costa County,6013,197,"5,577"
10/7/2020,2/1/2020,10/3/2020,CA,Fresno County,6019,398,"5,688"
10/7/2020,2/1/2020,10/3/2020,CA,Imperial County,6025,184,875
10/7/2020,2/1/2020,10/3/2020,CA,Inyo County,6027,14,134
10/7/2020,2/1/2020,10/3/2020,CA,Kern County,6029,389,"4,709"
10/7/2020,2/1/2020,10/3/2020,CA,Kings County,6031,114,701
10/7/2020,2/1/2020,10/3/2020,CA,Lake County,6033,10,449
10/7/2020,2/1/2020,10/3/2020,CA,Los Angeles County,6037,"5,856","51,616"
10/7/2020,2/1/2020,10/3/2020,CA,Madera County,6039,89,727
10/7/2020,2/1/2020,10/3/2020,CA,Marin County,6041,91,"1,395"
10/7/2020,2/1/2020,10/3/2020,CA,Mendocino County,6045,14,572
10/7/2020,2/1/2020,10/3/2020,CA,Merced County,6047,79,"1,116"
10/7/2020,2/1/2020,10/3/2020,CA,Monterey County,6053,66,"1,887"
10/7/2020,2/1/2020,10/3/2020,CA,Napa County,6055,18,845
10/7/2020,2/1/2020,10/3/2020,CA,Orange County,6059,"1,255","15,365"
10/7/2020,2/1/2020,10/3/2020,CA,Placer County,6061,91,"2,727"
10/7/2020,2/1/2020,10/3/2020,CA,Riverside County,6065,"1,277","13,253"
10/7/2020,2/1/2020,10/3/2020,CA,Sacramento County,6067,405,"8,776"
10/7/2020,2/1/2020,10/3/2020,CA,San Bernardino County,6071,"1,109","11,703"
10/7/2020,2/1/2020,10/3/2020,CA,San Diego County,6073,969,"16,507"
10/7/2020,2/1/2020,10/3/2020,CA,San Francisco County,6075,120,"4,343"
10/7/2020,2/1/2020,10/3/2020,CA,San Joaquin County,6077,431,"4,202"
10/7/2020,2/1/2020,10/3/2020,CA,San Luis Obispo County,6079,30,"1,574"
10/7/2020,2/1/2020,10/3/2020,CA,San Mateo County,6081,164,"3,255"
10/7/2020,2/1/2020,10/3/2020,CA,Santa Barbara County,6083,121,"2,306"
10/7/2020,2/1/2020,10/3/2020,CA,Santa Clara County,6085,312,"7,873"
10/7/2020,2/1/2020,10/3/2020,CA,Santa Cruz County,6087,16,"1,122"
10/7/2020,2/1/2020,10/3/2020,CA,Shasta County,6089,14,"1,669"
10/7/2020,2/1/2020,10/3/2020,CA,Solano County,6095,91,"2,390"
10/7/2020,2/1/2020,10/3/2020,CA,Sonoma County,6097,126,"3,005"
10/7/2020,2/1/2020,10/3/2020,CA,Stanislaus County,6099,463,"3,948"
10/7/2020,2/1/2020,10/3/2020,CA,Tulare County,6107,265,"2,344"
10/7/2020,2/1/2020,10/3/2020,CA,Ventura County,6111,165,"4,069"
10/7/2020,2/1/2020,10/3/2020,CA,Yolo County,6113,41,818
10/7/2020,2/1/2020,10/3/2020,CA,Yuba County,6115,15,538
10/7/2020,2/1/2020,10/3/2020,CO,Adams County,8001,288,"2,685"
10/7/2020,2/1/2020,10/3/2020,CO,Arapahoe County,8005,406,"3,413"
10/7/2020,2/1/2020,10/3/2020,CO,Boulder County,8013,86,"1,672"
10/7/2020,2/1/2020,10/3/2020,CO,Broomfield County,8014,23,236
10/7/2020,2/1/2020,10/3/2020,CO,Chaffee County,8015,17,135
10/7/2020,2/1/2020,10/3/2020,CO,Denver County,8031,324,"3,892"
10/7/2020,2/1/2020,10/3/2020,CO,Douglas County,8035,68,"1,182"
10/7/2020,2/1/2020,10/3/2020,CO,El Paso County,8041,180,"3,779"
10/7/2020,2/1/2020,10/3/2020,CO,Jefferson County,8059,246,"3,541"
10/7/2020,2/1/2020,10/3/2020,CO,Larimer County,8069,67,"1,852"
10/7/2020,2/1/2020,10/3/2020,CO,Mesa County,8077,18,"1,291"
10/7/2020,2/1/2020,10/3/2020,CO,Montrose County,8085,14,289
10/7/2020,2/1/2020,10/3/2020,CO,Morgan County,8087,40,188
10/7/2020,2/1/2020,10/3/2020,CO,Pueblo County,8101,34,"1,482"
10/7/2020,2/1/2020,10/3/2020,CO,Weld County,8123,122,"1,225"
10/7/2020,2/1/2020,10/3/2020,CT,Fairfield County,9001,"1,440","5,581"
10/7/2020,2/1/2020,10/3/2020,CT,Hartford County,9003,"1,419","6,598"
10/7/2020,2/1/2020,10/3/2020,CT,Litchfield County,9005,133,"1,020"
10/7/2020,2/1/2020,10/3/2020,CT,Middlesex County,9007,179,"1,013"
10/7/2020,2/1/2020,10/3/2020,CT,New Haven County,9009,"1,101","6,295"
10/7/2020,2/1/2020,10/3/2020,CT,New London County,9011,106,"1,475"
10/7/2020,2/1/2020,10/3/2020,CT,Tolland County,9013,47,477
10/7/2020,2/1/2020,10/3/2020,CT,Windham County,9015,12,574
10/7/2020,2/1/2020,10/3/2020,DC,District of Columbia,11001,760,"4,896"
10/7/2020,2/1/2020,10/3/2020,DE,Kent County,10001,109,"1,322"
10/7/2020,2/1/2020,10/3/2020,DE,New Castle County,10003,275,"3,653"
10/7/2020,2/1/2020,10/3/2020,DE,Sussex County,10005,185,"1,869"
10/7/2020,2/1/2020,10/3/2020,FL,Alachua County,12001,194,"2,651"
10/7/2020,2/1/2020,10/3/2020,FL,Bay County,12005,124,"1,443"
10/7/2020,2/1/2020,10/3/2020,FL,Brevard County,12009,329,"5,539"
10/7/2020,2/1/2020,10/3/2020,FL,Broward County,12011,"1,641","12,455"
10/7/2020,2/1/2020,10/3/2020,FL,Charlotte County,12015,138,"2,179"
10/7/2020,2/1/2020,10/3/2020,FL,Citrus County,12017,82,"1,994"
10/7/2020,2/1/2020,10/3/2020,FL,Clay County,12019,105,"1,630"
10/7/2020,2/1/2020,10/3/2020,FL,Collier County,12021,253,"2,782"
10/7/2020,2/1/2020,10/3/2020,FL,Columbia County,12023,69,741
10/7/2020,2/1/2020,10/3/2020,FL,Duval County,12031,583,"7,618"
10/7/2020,2/1/2020,10/3/2020,FL,Escambia County,12033,322,"3,533"
10/7/2020,2/1/2020,10/3/2020,FL,Flagler County,12035,35,"1,056"
10/7/2020,2/1/2020,10/3/2020,FL,Hendry County,12051,16,143
10/7/2020,2/1/2020,10/3/2020,FL,Hernando County,12053,123,"2,133"
10/7/2020,2/1/2020,10/3/2020,FL,Highlands County,12055,93,"1,316"
10/7/2020,2/1/2020,10/3/2020,FL,Hillsborough County,12057,763,"9,227"
10/7/2020,2/1/2020,10/3/2020,FL,Indian River County,12061,86,"1,617"
10/7/2020,2/1/2020,10/3/2020,FL,Jackson County,12063,51,411
10/7/2020,2/1/2020,10/3/2020,FL,Lake County,12069,214,"3,118"
10/7/2020,2/1/2020,10/3/2020,FL,Lee County,12071,450,"5,673"
10/7/2020,2/1/2020,10/3/2020,FL,Leon County,12073,213,"2,209"
10/7/2020,2/1/2020,10/3/2020,FL,Manatee County,12081,326,"3,342"
10/7/2020,2/1/2020,10/3/2020,FL,Marion County,12083,256,"3,882"
10/7/2020,2/1/2020,10/3/2020,FL,Martin County,12085,217,"1,588"
10/7/2020,2/1/2020,10/3/2020,FL,Miami-Dade County,12086,"3,144","17,870"
10/7/2020,2/1/2020,10/3/2020,FL,Monroe County,12087,15,384
10/7/2020,2/1/2020,10/3/2020,FL,Nassau County,12089,15,486
10/7/2020,2/1/2020,10/3/2020,FL,Okaloosa County,12091,119,"1,447"
10/7/2020,2/1/2020,10/3/2020,FL,Okeechobee County,12093,24,315
10/7/2020,2/1/2020,10/3/2020,FL,Orange County,12095,607,"7,546"
10/7/2020,2/1/2020,10/3/2020,FL,Osceola County,12097,192,"1,896"
10/7/2020,2/1/2020,10/3/2020,FL,Palm Beach County,12099,"1,379","12,254"
10/7/2020,2/1/2020,10/3/2020,FL,Pasco County,12101,172,"4,588"
10/7/2020,2/1/2020,10/3/2020,FL,Pinellas County,12103,743,"9,471"
10/7/2020,2/1/2020,10/3/2020,FL,Polk County,12105,509,"5,448"
10/7/2020,2/1/2020,10/3/2020,FL,Putnam County,12107,25,586
10/7/2020,2/1/2020,10/3/2020,FL,St. Johns County,12109,36,"1,213"
10/7/2020,2/1/2020,10/3/2020,FL,St. Lucie County,12111,188,"2,570"
10/7/2020,2/1/2020,10/3/2020,FL,Santa Rosa County,12113,40,869
10/7/2020,2/1/2020,10/3/2020,FL,Sarasota County,12115,290,"4,501"
10/7/2020,2/1/2020,10/3/2020,FL,Seminole County,12117,163,"2,551"
10/7/2020,2/1/2020,10/3/2020,FL,Sumter County,12119,73,"1,703"
10/7/2020,2/1/2020,10/3/2020,FL,Suwannee County,12121,19,252
10/7/2020,2/1/2020,10/3/2020,FL,Volusia County,12127,286,"5,538"
10/7/2020,2/1/2020,10/3/2020,FL,Walton County,12131,31,463
10/7/2020,2/1/2020,10/3/2020,FL,Washington County,12133,20,201
10/7/2020,2/1/2020,10/3/2020,GA,Appling County,13001,15,110
10/7/2020,2/1/2020,10/3/2020,GA,Bacon County,13005,16,109
10/7/2020,2/1/2020,10/3/2020,GA,Baldwin County,13009,58,346
10/7/2020,2/1/2020,10/3/2020,GA,Barrow County,13013,19,299
10/7/2020,2/1/2020,10/3/2020,GA,Bartow County,13015,57,710
10/7/2020,2/1/2020,10/3/2020,GA,Ben Hill County,13017,21,144
10/7/2020,2/1/2020,10/3/2020,GA,Berrien County,13019,10,110
10/7/2020,2/1/2020,10/3/2020,GA,Bibb County,13021,244,"2,075"
10/7/2020,2/1/2020,10/3/2020,GA,Bleckley County,13023,13,70
10/7/2020,2/1/2020,10/3/2020,GA,Bulloch County,13031,39,484
10/7/2020,2/1/2020,10/3/2020,GA,Butts County,13035,20,177
10/7/2020,2/1/2020,10/3/2020,GA,Candler County,13043,15,98
10/7/2020,2/1/2020,10/3/2020,GA,Carroll County,13045,69,843
10/7/2020,2/1/2020,10/3/2020,GA,Chatham County,13051,215,"2,580"
10/7/2020,2/1/2020,10/3/2020,GA,Cherokee County,13057,51,933
10/7/2020,2/1/2020,10/3/2020,GA,Clarke County,13059,112,"1,136"
10/7/2020,2/1/2020,10/3/2020,GA,Clayton County,13063,59,968
10/7/2020,2/1/2020,10/3/2020,GA,Cobb County,13067,414,"3,918"
10/7/2020,2/1/2020,10/3/2020,GA,Coffee County,13069,46,295
10/7/2020,2/1/2020,10/3/2020,GA,Colquitt County,13071,41,399
10/7/2020,2/1/2020,10/3/2020,GA,Columbia County,13073,14,443
10/7/2020,2/1/2020,10/3/2020,GA,Coweta County,13077,42,705
10/7/2020,2/1/2020,10/3/2020,GA,Crisp County,13081,25,234
10/7/2020,2/1/2020,10/3/2020,GA,Decatur County,13087,13,215
10/7/2020,2/1/2020,10/3/2020,GA,DeKalb County,13089,270,"3,510"
10/7/2020,2/1/2020,10/3/2020,GA,Dodge County,13091,13,136
10/7/2020,2/1/2020,10/3/2020,GA,Dougherty County,13095,203,"1,043"
10/7/2020,2/1/2020,10/3/2020,GA,Douglas County,13097,37,551
10/7/2020,2/1/2020,10/3/2020,GA,Early County,13099,14,96
10/7/2020,2/1/2020,10/3/2020,GA,Effingham County,13103,10,206
10/7/2020,2/1/2020,10/3/2020,GA,Emanuel County,13107,33,181
10/7/2020,2/1/2020,10/3/2020,GA,Fayette County,13113,92,790
10/7/2020,2/1/2020,10/3/2020,GA,Floyd County,13115,89,"1,178"
10/7/2020,2/1/2020,10/3/2020,GA,Forsyth County,13117,65,"1,110"
10/7/2020,2/1/2020,10/3/2020,GA,Franklin County,13119,12,176
10/7/2020,2/1/2020,10/3/2020,GA,Fulton County,13121,634,"6,436"
10/7/2020,2/1/2020,10/3/2020,GA,Glynn County,13127,103,848
10/7/2020,2/1/2020,10/3/2020,GA,Gordon County,13129,32,372
10/7/2020,2/1/2020,10/3/2020,GA,Grady County,13131,16,140
10/7/2020,2/1/2020,10/3/2020,GA,Gwinnett County,13135,326,"3,020"
10/7/2020,2/1/2020,10/3/2020,GA,Habersham County,13137,30,280
10/7/2020,2/1/2020,10/3/2020,GA,Hall County,13139,217,"1,942"
10/7/2020,2/1/2020,10/3/2020,GA,Henry County,13151,100,"1,348"
10/7/2020,2/1/2020,10/3/2020,GA,Houston County,13153,70,911
10/7/2020,2/1/2020,10/3/2020,GA,Jeff Davis County,13161,14,122
10/7/2020,2/1/2020,10/3/2020,GA,Jefferson County,13163,11,117
10/7/2020,2/1/2020,10/3/2020,GA,Jenkins County,13165,14,58
10/7/2020,2/1/2020,10/3/2020,GA,Lamar County,13171,13,104
10/7/2020,2/1/2020,10/3/2020,GA,Laurens County,13175,78,595
10/7/2020,2/1/2020,10/3/2020,GA,Lowndes County,13185,143,888
10/7/2020,2/1/2020,10/3/2020,GA,Mitchell County,13205,15,142
10/7/2020,2/1/2020,10/3/2020,GA,Monroe County,13207,22,195
10/7/2020,2/1/2020,10/3/2020,GA,Muscogee County,13215,248,"2,063"
10/7/2020,2/1/2020,10/3/2020,GA,Newton County,13217,53,556
10/7/2020,2/1/2020,10/3/2020,GA,Oconee County,13219,15,248
10/7/2020,2/1/2020,10/3/2020,GA,Paulding County,13223,35,562
10/7/2020,2/1/2020,10/3/2020,GA,Pickens County,13227,11,262
10/7/2020,2/1/2020,10/3/2020,GA,Pulaski County,13235,21,79
10/7/2020,2/1/2020,10/3/2020,GA,Putnam County,13237,12,129
10/7/2020,2/1/2020,10/3/2020,GA,Richmond County,13245,326,"2,772"
10/7/2020,2/1/2020,10/3/2020,GA,Rockdale County,13247,40,544
10/7/2020,2/1/2020,10/3/2020,GA,Spalding County,13255,90,820
10/7/2020,2/1/2020,10/3/2020,GA,Stephens County,13257,24,236
10/7/2020,2/1/2020,10/3/2020,GA,Sumter County,13261,45,254
10/7/2020,2/1/2020,10/3/2020,GA,Tattnall County,13267,10,120
10/7/2020,2/1/2020,10/3/2020,GA,Thomas County,13275,95,543
10/7/2020,2/1/2020,10/3/2020,GA,Tift County,13277,110,470
10/7/2020,2/1/2020,10/3/2020,GA,Toombs County,13279,54,370
10/7/2020,2/1/2020,10/3/2020,GA,Troup County,13285,93,610
10/7/2020,2/1/2020,10/3/2020,GA,Union County,13291,15,227
10/7/2020,2/1/2020,10/3/2020,GA,Upson County,13293,82,401
10/7/2020,2/1/2020,10/3/2020,GA,Walker County,13295,13,394
10/7/2020,2/1/2020,10/3/2020,GA,Walton County,13297,44,592
10/7/2020,2/1/2020,10/3/2020,GA,Ware County,13299,70,469
10/7/2020,2/1/2020,10/3/2020,GA,Washington County,13303,10,118
10/7/2020,2/1/2020,10/3/2020,GA,Wayne County,13305,23,228
10/7/2020,2/1/2020,10/3/2020,GA,Whitfield County,13313,53,622
10/7/2020,2/1/2020,10/3/2020,HI,Hawaii County,15001,27,"1,200"
10/7/2020,2/1/2020,10/3/2020,HI,Honolulu County,15003,135,"5,619"
10/7/2020,2/1/2020,10/3/2020,HI,Maui County,15009,17,820
10/7/2020,2/1/2020,10/3/2020,IA,Black Hawk County,19013,94,978
10/7/2020,2/1/2020,10/3/2020,IA,Cerro Gordo County,19033,28,495
10/7/2020,2/1/2020,10/3/2020,IA,Clinton County,19045,26,323
10/7/2020,2/1/2020,10/3/2020,IA,Dallas County,19049,36,309
10/7/2020,2/1/2020,10/3/2020,IA,Des Moines County,19057,14,334
10/7/2020,2/1/2020,10/3/2020,IA,Dubuque County,19061,45,670
10/7/2020,2/1/2020,10/3/2020,IA,Emmet County,19063,10,89
10/7/2020,2/1/2020,10/3/2020,IA,Franklin County,19069,10,78
10/7/2020,2/1/2020,10/3/2020,IA,Jasper County,19099,23,210
10/7/2020,2/1/2020,10/3/2020,IA,Johnson County,19103,85,"1,278"
10/7/2020,2/1/2020,10/3/2020,IA,Linn County,19113,113,"1,431"
10/7/2020,2/1/2020,10/3/2020,IA,Mahaska County,19123,18,171
10/7/2020,2/1/2020,10/3/2020,IA,Marshall County,19127,23,299
10/7/2020,2/1/2020,10/3/2020,IA,Muscatine County,19139,43,250
10/7/2020,2/1/2020,10/3/2020,IA,Plymouth County,19149,15,144
10/7/2020,2/1/2020,10/3/2020,IA,Polk County,19153,345,"3,600"
10/7/2020,2/1/2020,10/3/2020,IA,Pottawattamie County,19155,36,684
10/7/2020,2/1/2020,10/3/2020,IA,Poweshiek County,19157,10,137
10/7/2020,2/1/2020,10/3/2020,IA,Scott County,19163,30,"1,269"
10/7/2020,2/1/2020,10/3/2020,IA,Story County,19169,27,442
10/7/2020,2/1/2020,10/3/2020,IA,Tama County,19171,18,107
10/7/2020,2/1/2020,10/3/2020,IA,Wapello County,19179,39,289
10/7/2020,2/1/2020,10/3/2020,IA,Washington County,19183,11,158
10/7/2020,2/1/2020,10/3/2020,IA,Webster County,19187,26,365
10/7/2020,2/1/2020,10/3/2020,IA,Winnebago County,19189,12,69
10/7/2020,2/1/2020,10/3/2020,IA,Woodbury County,19193,119,900
10/7/2020,2/1/2020,10/3/2020,ID,Ada County,16001,211,"2,832"
10/7/2020,2/1/2020,10/3/2020,ID,Bonneville County,16019,26,842
10/7/2020,2/1/2020,10/3/2020,ID,Canyon County,16027,76,"1,069"
10/7/2020,2/1/2020,10/3/2020,ID,Kootenai County,16055,41,"1,241"
10/7/2020,2/1/2020,10/3/2020,ID,Nez Perce County,16069,23,385
10/7/2020,2/1/2020,10/3/2020,ID,Shoshone County,16079,14,84
10/7/2020,2/1/2020,10/3/2020,ID,Twin Falls County,16083,54,677
10/7/2020,2/1/2020,10/3/2020,IL,Adams County,17001,15,658
10/7/2020,2/1/2020,10/3/2020,IL,Boone County,17007,11,232
10/7/2020,2/1/2020,10/3/2020,IL,Cass County,17017,10,59
10/7/2020,2/1/2020,10/3/2020,IL,Champaign County,17019,39,"1,249"
10/7/2020,2/1/2020,10/3/2020,IL,Coles County,17029,27,440
10/7/2020,2/1/2020,10/3/2020,IL,Cook County,17031,"5,039","34,509"
10/7/2020,2/1/2020,10/3/2020,IL,DeKalb County,17037,33,561
10/7/2020,2/1/2020,10/3/2020,IL,DuPage County,17043,522,"5,336"
10/7/2020,2/1/2020,10/3/2020,IL,Greene County,17061,10,77
10/7/2020,2/1/2020,10/3/2020,IL,Jackson County,17077,49,432
10/7/2020,2/1/2020,10/3/2020,IL,Jefferson County,17081,27,424
10/7/2020,2/1/2020,10/3/2020,IL,Jersey County,17083,12,184
10/7/2020,2/1/2020,10/3/2020,IL,Kane County,17089,281,"2,604"
10/7/2020,2/1/2020,10/3/2020,IL,Kankakee County,17091,72,889
10/7/2020,2/1/2020,10/3/2020,IL,Lake County,17097,398,"4,083"
10/7/2020,2/1/2020,10/3/2020,IL,LaSalle County,17099,44,736
10/7/2020,2/1/2020,10/3/2020,IL,McDonough County,17109,16,205
10/7/2020,2/1/2020,10/3/2020,IL,McHenry County,17111,83,"1,225"
10/7/2020,2/1/2020,10/3/2020,IL,McLean County,17113,28,919
10/7/2020,2/1/2020,10/3/2020,IL,Macon County,17115,46,915
10/7/2020,2/1/2020,10/3/2020,IL,Madison County,17119,95,"1,886"
10/7/2020,2/1/2020,10/3/2020,IL,Morgan County,17137,18,273
10/7/2020,2/1/2020,10/3/2020,IL,Peoria County,17143,86,"2,093"
10/7/2020,2/1/2020,10/3/2020,IL,Richland County,17159,10,183
10/7/2020,2/1/2020,10/3/2020,IL,Rock Island County,17161,64,"1,120"
10/7/2020,2/1/2020,10/3/2020,IL,St. Clair County,17163,158,"1,887"
10/7/2020,2/1/2020,10/3/2020,IL,Sangamon County,17167,74,"1,946"
10/7/2020,2/1/2020,10/3/2020,IL,Whiteside County,17195,12,414
10/7/2020,2/1/2020,10/3/2020,IL,Will County,17197,318,"3,380"
10/7/2020,2/1/2020,10/3/2020,IL,Williamson County,17199,39,629
10/7/2020,2/1/2020,10/3/2020,IL,Winnebago County,17201,161,"2,390"
10/7/2020,2/1/2020,10/3/2020,IN,Allen County,18003,245,"3,222"
10/7/2020,2/1/2020,10/3/2020,IN,Bartholomew County,18005,76,636
10/7/2020,2/1/2020,10/3/2020,IN,Boone County,18011,45,350
10/7/2020,2/1/2020,10/3/2020,IN,Clark County,18019,52,754
10/7/2020,2/1/2020,10/3/2020,IN,Clinton County,18023,12,237
10/7/2020,2/1/2020,10/3/2020,IN,Daviess County,18027,14,202
10/7/2020,2/1/2020,10/3/2020,IN,Dearborn County,18029,36,285
10/7/2020,2/1/2020,10/3/2020,IN,Decatur County,18031,26,201
10/7/2020,2/1/2020,10/3/2020,IN,De Kalb County,18033,13,281
10/7/2020,2/1/2020,10/3/2020,IN,Delaware County,18035,69,"1,106"
10/7/2020,2/1/2020,10/3/2020,IN,Dubois County,18037,14,339
10/7/2020,2/1/2020,10/3/2020,IN,Elkhart County,18039,112,"1,311"
10/7/2020,2/1/2020,10/3/2020,IN,Floyd County,18043,82,765
10/7/2020,2/1/2020,10/3/2020,IN,Grant County,18053,30,527
10/7/2020,2/1/2020,10/3/2020,IN,Greene County,18055,30,184
10/7/2020,2/1/2020,10/3/2020,IN,Hamilton County,18057,106,"1,447"
10/7/2020,2/1/2020,10/3/2020,IN,Hancock County,18059,32,443
10/7/2020,2/1/2020,10/3/2020,IN,Harrison County,18061,15,236
10/7/2020,2/1/2020,10/3/2020,IN,Hendricks County,18063,149,"1,123"
10/7/2020,2/1/2020,10/3/2020,IN,Henry County,18065,11,327
10/7/2020,2/1/2020,10/3/2020,IN,Howard County,18067,66,776
10/7/2020,2/1/2020,10/3/2020,IN,Jackson County,18071,10,301
10/7/2020,2/1/2020,10/3/2020,IN,Johnson County,18081,89,839
